Id,Probability
18932,0.010628387
18933,0.010988909
18934,0.754822265
18935,0.02329971
18936,0.014564777
18937,0.011624296
18938,0.062639422
18939,0.007144118
18940,0.076469251
18941,0.030915465
18942,0.008029278
18943,0.202611527
18944,0.021784378
18945,0.730836777
18946,0.042482952
18947,0.00977613
18948,0.058703059
18949,0.008138348
18950,0.029371486
18951,0.014993735
18952,0.05103757
18953,0.012576701
18954,0.030956306
18955,0.056015469
18956,0.008500931
18957,0.115628644
18958,0.022822755
18959,0.006874175
18960,0.013386485
18961,0.020074412
18962,0.025278312
18963,0.010827337
18964,0.059314356
18965,0.009997787
18966,0.006835623
18967,0.01328579
18968,0.02987519
18969,0.007114479
18970,0.042713753
18971,0.010421128
18972,0.015269142
18973,0.01520654
18974,0.044024518
18975,0.011565233
18976,0.007917393
18977,0.069133034
18978,0.007414385
18979,0.020833866
18980,0.00809723
18981,0.021605255
18982,0.301797698
18983,0.055438716
18984,0.007589087
18985,0.007906931
18986,0.214984091
18987,0.023573467
18988,0.03782448
18989,0.131344509
18990,0.195637416
18991,0.02988605
18992,0.016816135
18993,0.09551866
18994,0.051059744
18995,0.012561205
18996,0.010592003
18997,0.00808685
18998,0.023356911
18999,0.016249069
19000,0.02016093
19001,0.095489455
19002,0.008422833
19003,0.007242857
19004,0.01672182
19005,0.014775598
19006,0.02546875
19007,0.031941765
19008,0.00600849
19009,0.009960682
19010,0.062140003
19011,0.011116413
19012,0.041892341
19013,0.023263237
19014,0.124886422
19015,0.096027569
19016,0.032885644
19017,0.090334547
19018,0.027686706
19019,0.02100654
19020,0.014862384
19021,0.010062752
19022,0.10282029
19023,0.035479651
19024,0.015261282
19025,0.224502147
19026,0.015397427
19027,0.008274248
19028,0.19955809
19029,0.007205432
19030,0.597434603
19031,0.281890817
19032,0.044535066
19033,0.054507897
19034,0.140321749
19035,0.013217726
19036,0.535505905
19037,0.010044568
19038,0.016578475
19039,0.010289939
19040,0.332683089
19041,0.011280571
19042,0.016970205
19043,0.606527469
19044,0.030928423
19045,0.013718162
19046,0.036259363
19047,0.012458921
19048,0.007531183
19049,0.008596849
19050,0.029839599
19051,0.015086437
19052,0.007427756
19053,0.013015557
19054,0.349565815
19055,0.004920659
19056,0.00938551
19057,0.059377909
19058,0.081538755
19059,0.024212562
19060,0.026924155
19061,0.548824222
19062,0.011221921
19063,0.100986156
19064,0.031354694
19065,0.028299548
19066,0.00874137
19067,0.052908238
19068,0.034072196
19069,0.017952991
19070,0.05890619
19071,0.008441075
19072,0.06360707
19073,0.031377782
19074,0.036903081
19075,0.224390415
19076,0.008612911
19077,0.027322748
19078,0.224643292
19079,0.023412995
19080,0.016850189
19081,0.008950871
19082,0.01084314
19083,0.010306032
19084,0.014408113
19085,0.034587383
19086,0.005922427
19087,0.010567589
19088,0.016240745
19089,0.546632764
19090,0.03711234
19091,0.008546398
19092,0.020290364
19093,0.0210229
19094,0.010055275
19095,0.163703422
19096,0.017939526
19097,0.006232711
19098,0.022254847
19099,0.007971729
19100,0.011770042
19101,0.809615931
19102,0.013070848
19103,0.019829887
19104,0.013528189
19105,0.074890327
19106,0.061378288
19107,0.013864818
19108,0.015390517
19109,0.010377455
19110,0.007524151
19111,0.355184373
19112,0.027203068
19113,0.051634072
19114,0.005445164
19115,0.058243809
19116,0.017519508
19117,0.006917434
19118,0.006844688
19119,0.017343282
19120,0.009070222
19121,0.014604634
19122,0.046014659
19123,0.00819883
19124,0.35740761
19125,0.01952365
19126,0.00600849
19127,0.038716583
19128,0.29207071
19129,0.010395502
19130,0.010511076
19131,0.023700515
19132,0.01085863
19133,0.008221036
19134,0.08341582
19135,0.009906752
19136,0.042622421
19137,0.073824809
19138,0.039453358
19139,0.043435265
19140,0.302212361
19141,0.013203531
19142,0.006539525
19143,0.093884286
19144,0.00910884
19145,0.006200993
19146,0.005478064
19147,0.248950796
19148,0.015399582
19149,0.014991592
19150,0.07256852
19151,0.018537928
19152,0.025439203
19153,0.012978333
19154,0.01028015
19155,0.142722687
19156,0.007002567
19157,0.007226583
19158,0.010825966
19159,0.066943797
19160,0.047269716
19161,0.559378506
19162,0.031508364
19163,0.014473268
19164,0.01063325
19165,0.011529714
19166,0.022790647
19167,0.314689005
19168,0.006261449
19169,0.826457268
19170,0.081354248
19171,0.020614108
19172,0.172858262
19173,0.020611989
19174,0.015507893
19175,0.051426143
19176,0.012489199
19177,0.28533873
19178,0.015127082
19179,0.030328643
19180,0.112404334
19181,0.008079129
19182,0.045008467
19183,0.081565038
19184,0.530554014
19185,0.107742706
19186,0.020211667
19187,0.101296645
19188,0.088894401
19189,0.015600868
19190,0.035615555
19191,0.571290002
19192,0.018897382
19193,0.030710433
19194,0.223981017
19195,0.176410912
19196,0.013492233
19197,0.118606272
19198,0.230786586
19199,0.098830801
19200,0.026905082
19201,0.032707313
19202,0.00868403
19203,0.00676328
19204,0.08937095
19205,0.080554842
19206,0.047045469
19207,0.016381237
19208,0.156396915
19209,0.105175025
19210,0.009039212
19211,0.326339187
19212,0.03196594
19213,0.021735018
19214,0.152705002
19215,0.00794158
19216,0.046720235
19217,0.043672746
19218,0.040060328
19219,0.050374316
19220,0.006888693
19221,0.009194185
19222,0.006632523
19223,0.625909058
19224,0.256988887
19225,0.012424394
19226,0.007754046
19227,0.009816748
19228,0.014031833
19229,0.029309995
19230,0.016992904
19231,0.009777597
19232,0.011096881
19233,0.019594306
19234,0.110839607
19235,0.062491676
19236,0.007982374
19237,0.035670714
19238,0.070168257
19239,0.005922427
19240,0.047981192
19241,0.266936151
19242,0.639882574
19243,0.012404655
19244,0.032857153
19245,0.012242181
19246,0.006552487
19247,0.061659607
19248,0.041171722
19249,0.01317445
19250,0.048808658
19251,0.02278671
19252,0.076392031
19253,0.007962291
19254,0.011876754
19255,0.01010955
19256,0.027092936
19257,0.01104549
19258,0.010819603
19259,0.106763468
19260,0.023096433
19261,0.029541471
19262,0.013618807
19263,0.038918487
19264,0.105053976
19265,0.044976509
19266,0.011294306
19267,0.62036463
19268,0.038269729
19269,0.009033473
19270,0.009762646
19271,0.691209274
19272,0.073676416
19273,0.010060573
19274,0.012071338
19275,0.028125367
19276,0.008589178
19277,0.214782642
19278,0.009068518
19279,0.006586126
19280,0.012067266
19281,0.006718647
19282,0.00608936
19283,0.072211627
19284,0.23484747
19285,0.322941974
19286,0.017291682
19287,0.011234522
19288,0.016275451
19289,0.011310172
19290,0.009714495
19291,0.018049997
19292,0.014951902
19293,0.014066149
19294,0.009819905
19295,0.01558099
19296,0.177593179
19297,0.38156831
19298,0.09199564
19299,0.037596025
19300,0.220961553
19301,0.016402279
19302,0.45102754
19303,0.618095812
19304,0.013516445
19305,0.08853602
19306,0.329200696
19307,0.008085624
19308,0.037311725
19309,0.196934714
19310,0.059680771
19311,0.007352257
19312,0.006978205
19313,0.01498608
19314,0.009497408
19315,0.091409858
19316,0.023772015
19317,0.013483761
19318,0.014276722
19319,0.025536362
19320,0.011401796
19321,0.037533103
19322,0.093961403
19323,0.0103498
19324,0.054434273
19325,0.063803931
19326,0.009901522
19327,0.008595354
19328,0.022192869
19329,0.016934358
19330,0.081702735
19331,0.075491626
19332,0.026105336
19333,0.005467215
19334,0.015084853
19335,0.042868131
19336,0.009772815
19337,0.017221461
19338,0.006564362
19339,0.499038659
19340,0.015009004
19341,0.008984239
19342,0.029565077
19343,0.014053724
19344,0.007007411
19345,0.009877362
19346,0.628452612
19347,0.011948873
19348,0.608726723
19349,0.017415218
19350,0.352561247
19351,0.030880286
19352,0.284461337
19353,0.064890653
19354,0.470099358
19355,0.01057008
19356,0.012596178
19357,0.006010708
19358,0.022190693
19359,0.009213629
19360,0.009796828
19361,0.007114479
19362,0.141638252
19363,0.012451897
19364,0.012706563
19365,0.015199202
19366,0.010595655
19367,0.00933691
19368,0.019132787
19369,0.012638904
19370,0.011635212
19371,0.009148084
19372,0.051451204
19373,0.056793346
19374,0.067407774
19375,0.03634787
19376,0.033945744
19377,0.030351985
19378,0.010651622
19379,0.009471523
19380,0.019937956
19381,0.007348277
19382,0.010755698
19383,0.01502953
19384,0.68858342
19385,0.008044203
19386,0.006539525
19387,0.066121665
19388,0.040548929
19389,0.070190579
19390,0.374501373
19391,0.02330554
19392,0.03042057
19393,0.006609798
19394,0.497132958
19395,0.006014723
19396,0.007718406
19397,0.030710673
19398,0.034332172
19399,0.017248206
19400,0.009793226
19401,0.009423367
19402,0.017615541
19403,0.018273745
19404,0.087232786
19405,0.010011587
19406,0.064748552
19407,0.012349568
19408,0.007382986
19409,0.011344519
19410,0.011227935
19411,0.054416279
19412,0.011764929
19413,0.049162933
19414,0.011477567
19415,0.012937517
19416,0.102630235
19417,0.007635184
19418,0.00860139
19419,0.094090805
19420,0.01095431
19421,0.014489896
19422,0.007748469
19423,0.006539525
19424,0.159099251
19425,0.067453661
19426,0.033471033
19427,0.011297487
19428,0.009974275
19429,0.127853023
19430,0.020839147
19431,0.011223287
19432,0.373477668
19433,0.038478094
19434,0.026207434
19435,0.018413207
19436,0.030742696
19437,0.007733686
19438,0.006539525
19439,0.012482477
19440,0.012943378
19441,0.00811545
19442,0.043429078
19443,0.016386627
19444,0.132979814
19445,0.077122668
19446,0.124974835
19447,0.00906784
19448,0.033532835
19449,0.013135855
19450,0.011967579
19451,0.101605402
19452,0.472851532
19453,0.008270021
19454,0.030656623
19455,0.175395738
19456,0.010486848
19457,0.028896294
19458,0.017983714
19459,0.025233005
19460,0.385806041
19461,0.011103783
19462,0.007392889
19463,0.008781724
19464,0.44666202
19465,0.006539525
19466,0.018702834
19467,0.294586602
19468,0.011021085
19469,0.017739598
19470,0.020879449
19471,0.104163921
19472,0.032981402
19473,0.051897932
19474,0.02845539
19475,0.024825462
19476,0.051923198
19477,0.326639319
19478,0.15529703
19479,0.007386042
19480,0.04097227
19481,0.034918761
19482,0.01310171
19483,0.012621514
19484,0.006699611
19485,0.04861026
19486,0.006537113
19487,0.106999217
19488,0.560220606
19489,0.243730086
19490,0.277757972
19491,0.006537113
19492,0.089789531
19493,0.00922733
19494,0.095309112
19495,0.010910584
19496,0.006827859
19497,0.058638331
19498,0.044166437
19499,0.010295836
19500,0.364550818
19501,0.019756508
19502,0.011662988
19503,0.006731372
19504,0.144568941
19505,0.006839975
19506,0.010889801
19507,0.012853541
19508,0.008561235
19509,0.114297074
19510,0.009040656
19511,0.019352277
19512,0.02255064
19513,0.012672361
19514,0.115016164
19515,0.108790719
19516,0.006539525
19517,0.068383087
19518,0.078095819
19519,0.011253416
19520,0.015470023
19521,0.012192873
19522,0.091079245
19523,0.116216249
19524,0.00778245
19525,0.007242857
19526,0.04504419
19527,0.426666892
19528,0.040302971
19529,0.017681709
19530,0.047070062
19531,0.073471956
19532,0.012600873
19533,0.03035636
19534,0.00733112
19535,0.11460225
19536,0.039836529
19537,0.019532064
19538,0.009131609
19539,0.033259299
19540,0.010170403
19541,0.024812147
19542,0.016723203
19543,0.054537129
19544,0.033836316
19545,0.00808685
19546,0.021779662
19547,0.008353355
19548,0.037621196
19549,0.016662372
19550,0.061377774
19551,0.014267829
19552,0.128900518
19553,0.012065969
19554,0.005467215
19555,0.017504796
19556,0.012680444
19557,0.086950123
19558,0.045523634
19559,0.015803828
19560,0.008807566
19561,0.01968966
19562,0.006537113
19563,0.216117038
19564,0.222393183
19565,0.080404537
19566,0.032086326
19567,0.04965879
19568,0.040743076
19569,0.013172396
19570,0.180375001
19571,0.015121847
19572,0.402093653
19573,0.007242857
19574,0.105844863
19575,0.013572802
19576,0.031179369
19577,0.303059124
19578,0.010867469
19579,0.010930018
19580,0.060611015
19581,0.314782047
19582,0.089005688
19583,0.491460722
19584,0.00977613
19585,0.027659096
19586,0.006586126
19587,0.029965429
19588,0.017579979
19589,0.08005655
19590,0.009352228
19591,0.01889934
19592,0.011995967
19593,0.025531365
19594,0.040169172
19595,0.019436101
19596,0.042140507
19597,0.007896677
19598,0.337009777
19599,0.027477229
19600,0.044947633
19601,0.012877406
19602,0.019657307
19603,0.009442925
19604,0.072531355
19605,0.014386267
19606,0.013740245
19607,0.054916745
19608,0.168993339
19609,0.007589087
19610,0.012459914
19611,0.008950109
19612,0.014946297
19613,0.027098352
19614,0.221213857
19615,0.006870676
19616,0.084769093
19617,0.032268317
19618,0.069506761
19619,0.02372926
19620,0.033803889
19621,0.020835331
19622,0.013299785
19623,0.04354459
19624,0.009911496
19625,0.011660571
19626,0.345449291
19627,0.067203219
19628,0.007575786
19629,0.029533074
19630,0.007925795
19631,0.022439482
19632,0.01329995
19633,0.090068602
19634,0.023731109
19635,0.022351904
19636,0.117150247
19637,0.121124055
19638,0.016406913
19639,0.029020233
19640,0.04346914
19641,0.227661217
19642,0.202593043
19643,0.00863717
19644,0.044005384
19645,0.054049243
19646,0.013381071
19647,0.054394582
19648,0.014729063
19649,0.037039773
19650,0.006788684
19651,0.143398464
19652,0.071971298
19653,0.00681159
19654,0.011451395
19655,0.091278237
19656,0.024649821
19657,0.008455835
19658,0.073605615
19659,0.038108012
19660,0.042046385
19661,0.04461066
19662,0.066256496
19663,0.031938723
19664,0.170059149
19665,0.008936468
19666,0.007138449
19667,0.008101202
19668,0.081288115
19669,0.53136583
19670,0.012684093
19671,0.046809793
19672,0.015110248
19673,0.007345961
19674,0.008286277
19675,0.007128064
19676,0.006403384
19677,0.404139653
19678,0.008169199
19679,0.018080148
19680,0.020018005
19681,0.419715604
19682,0.012064096
19683,0.009443086
19684,0.019009694
19685,0.147174057
19686,0.018249753
19687,0.069190343
19688,0.049246631
19689,0.074935183
19690,0.008510991
19691,0.300189179
19692,0.014940722
19693,0.011647148
19694,0.122496469
19695,0.020727511
19696,0.011490934
19697,0.006566784
19698,0.52245868
19699,0.063586583
19700,0.018553471
19701,0.009041496
19702,0.093126714
19703,0.080872573
19704,0.017981335
19705,0.013649802
19706,0.025453636
19707,0.203441752
19708,0.092508659
19709,0.493344288
19710,0.009474665
19711,0.110592281
19712,0.036738792
19713,0.012832353
19714,0.037116231
19715,0.010330503
19716,0.440780176
19717,0.006537113
19718,0.017471145
19719,0.215367545
19720,0.019219471
19721,0.008425401
19722,0.080734246
19723,0.127923655
19724,0.030704336
19725,0.039602091
19726,0.088393438
19727,0.009686078
19728,0.021962255
19729,0.075792846
19730,0.047440377
19731,0.016587416
19732,0.010390418
19733,0.008349667
19734,0.05962224
19735,0.014287579
19736,0.00797497
19737,0.010237226
19738,0.009131609
19739,0.009186276
19740,0.006833924
19741,0.006755919
19742,0.011361883
19743,0.019258331
19744,0.007886271
19745,0.009463475
19746,0.109044606
19747,0.075286267
19748,0.022789507
19749,0.012835724
19750,0.018992217
19751,0.006875449
19752,0.262856849
19753,0.031407038
19754,0.119347274
19755,0.121279841
19756,0.00811545
19757,0.08457157
19758,0.01287538
19759,0.035416599
19760,0.035167968
19761,0.036942932
19762,0.013706634
19763,0.084895829
19764,0.238752415
19765,0.27385627
19766,0.046756599
19767,0.028144566
19768,0.021497689
19769,0.05486969
19770,0.013971365
19771,0.009839873
19772,0.010768975
19773,0.007931822
19774,0.042015533
19775,0.269790475
19776,0.251320527
19777,0.013698979
19778,0.005256237
19779,0.18431469
19780,0.040490923
19781,0.022649037
19782,0.011342773
19783,0.033785108
19784,0.010541796
19785,0.010074215
19786,0.018208474
19787,0.007507249
19788,0.048389193
19789,0.009845046
19790,0.013341072
19791,0.007985315
19792,0.255705619
19793,0.014906517
19794,0.52411498
19795,0.031186541
19796,0.027833743
19797,0.010897813
19798,0.012143431
19799,0.010856984
19800,0.007704151
19801,0.014027296
19802,0.005900004
19803,0.368561579
19804,0.080902913
19805,0.075334701
19806,0.005900004
19807,0.007585551
19808,0.036942769
19809,0.179197634
19810,0.0079511
19811,0.113805453
19812,0.014049931
19813,0.021044334
19814,0.035877065
19815,0.02494507
19816,0.007861285
19817,0.030639969
19818,0.012226731
19819,0.37024879
19820,0.007382986
19821,0.038710157
19822,0.010512256
19823,0.007810076
19824,0.012576233
19825,0.034348631
19826,0.015261608
19827,0.163190818
19828,0.019484042
19829,0.023747574
19830,0.384340138
19831,0.009532753
19832,0.023023881
19833,0.017595405
19834,0.129498692
19835,0.058839787
19836,0.027256539
19837,0.203667198
19838,0.019795177
19839,0.012517611
19840,0.047292855
19841,0.021430634
19842,0.009673988
19843,0.013365373
19844,0.019957483
19845,0.006266856
19846,0.011655176
19847,0.012825553
19848,0.799913516
19849,0.233272071
19850,0.340098812
19851,0.007114479
19852,0.015305856
19853,0.010070358
19854,0.078178359
19855,0.007524151
19856,0.016604609
19857,0.043411807
19858,0.01826984
19859,0.368102818
19860,0.053484492
19861,0.152683543
19862,0.067040568
19863,0.031097638
19864,0.078254791
19865,0.010806323
19866,0.716153587
19867,0.042325074
19868,0.05297352
19869,0.508189202
19870,0.080549258
19871,0.038947309
19872,0.054096455
19873,0.008767951
19874,0.102376586
19875,0.019692897
19876,0.018050709
19877,0.008816014
19878,0.008884967
19879,0.092228808
19880,0.05277761
19881,0.009817159
19882,0.012104336
19883,0.03161805
19884,0.077094188
19885,0.009873731
19886,0.00847874
19887,0.050832387
19888,0.007533959
19889,0.007098491
19890,0.033958835
19891,0.006536801
19892,0.025712661
19893,0.009977631
19894,0.453440464
19895,0.030450045
19896,0.015603476
19897,0.005897826
19898,0.014227656
19899,0.012893167
19900,0.132122693
19901,0.095591576
19902,0.009973014
19903,0.006537113
19904,0.017903244
19905,0.016318566
19906,0.010303818
19907,0.013437302
19908,0.026615207
19909,0.011502074
19910,0.016172824
19911,0.010370238
19912,0.02682141
19913,0.01331189
19914,0.011327234
19915,0.01191948
19916,0.021214219
19917,0.00805171
19918,0.00795383
19919,0.028097262
19920,0.014050757
19921,0.012013298
19922,0.006856312
19923,0.07443392
19924,0.011425174
19925,0.105358418
19926,0.259566673
19927,0.069534779
19928,0.014463453
19929,0.007943632
19930,0.038522128
19931,0.013899637
19932,0.3016551
19933,0.41553486
19934,0.007779991
19935,0.022351657
19936,0.01082464
19937,0.05263648
19938,0.019729281
19939,0.073973582
19940,0.051602699
19941,0.054520332
19942,0.009975235
19943,0.008905453
19944,0.005900004
19945,0.445011349
19946,0.088209271
19947,0.01155668
19948,0.014912838
19949,0.016840649
19950,0.195613644
19951,0.287903015
19952,0.072011428
19953,0.034442721
19954,0.276001326
19955,0.007409502
19956,0.010236726
19957,0.01655348
19958,0.066596829
19959,0.058273684
19960,0.006539525
19961,0.010805642
19962,0.010904437
19963,0.648479094
19964,0.02348564
19965,0.011104069
19966,0.006941692
19967,0.017793384
19968,0.017432175
19969,0.015413631
19970,0.588417303
19971,0.038440511
19972,0.050048618
19973,0.036145062
19974,0.022076231
19975,0.014326318
19976,0.070362268
19977,0.312927143
19978,0.085802259
19979,0.079086707
19980,0.106142284
19981,0.012271767
19982,0.049740279
19983,0.595189703
19984,0.131812082
19985,0.018384161
19986,0.008848054
19987,0.010629146
19988,0.007447441
19989,0.009255358
19990,0.165514619
19991,0.01441161
19992,0.00964206
19993,0.015896885
19994,0.011350541
19995,0.006404367
19996,0.016350588
19997,0.015990971
19998,0.03032762
19999,0.06572432
20000,0.009443019
20001,0.009723964
20002,0.045244386
20003,0.280283736
20004,0.01835534
20005,0.009140757
20006,0.008744589
20007,0.00734424
20008,0.01239943
20009,0.01636352
20010,0.010923353
20011,0.013133904
20012,0.009391806
20013,0.016749224
20014,0.021521011
20015,0.107346025
20016,0.018528604
20017,0.007133717
20018,0.020613755
20019,0.029074759
20020,0.010690965
20021,0.0184805
20022,0.006539525
20023,0.045114191
20024,0.058128897
20025,0.011310905
20026,0.013916294
20027,0.019923328
20028,0.006537113
20029,0.073488622
20030,0.026808691
20031,0.099594559
20032,0.01692241
20033,0.162437867
20034,0.027910384
20035,0.162557807
20036,0.796522821
20037,0.302899205
20038,0.010797861
20039,0.025023492
20040,0.01063325
20041,0.015269065
20042,0.034441881
20043,0.17767387
20044,0.006539525
20045,0.048441052
20046,0.009602158
20047,0.177546012
20048,0.00872015
20049,0.047871378
20050,0.047688594
20051,0.069511235
20052,0.011039232
20053,0.017675171
20054,0.016876236
20055,0.004920659
20056,0.173530851
20057,0.0952548
20058,0.049361143
20059,0.171064902
20060,0.020547087
20061,0.012040788
20062,0.089737015
20063,0.007331441
20064,0.008004911
20065,0.00874137
20066,0.006602838
20067,0.011552835
20068,0.007467377
20069,0.423976144
20070,0.107603654
20071,0.009984606
20072,0.015943314
20073,0.041797146
20074,0.00795383
20075,0.00615359
20076,0.009211491
20077,0.021470632
20078,0.019252644
20079,0.006953006
20080,0.009775225
20081,0.036402584
20082,0.011589022
20083,0.146693517
20084,0.306724508
20085,0.029813696
20086,0.054277444
20087,0.010413451
20088,0.068999528
20089,0.011865436
20090,0.337398358
20091,0.006160316
20092,0.006917398
20093,0.034855078
20094,0.006537113
20095,0.049742023
20096,0.089739708
20097,0.010995461
20098,0.149677386
20099,0.008387908
20100,0.175979671
20101,0.007721251
20102,0.018501557
20103,0.119666789
20104,0.012164764
20105,0.006539525
20106,0.009349028
20107,0.309039293
20108,0.013136649
20109,0.007577351
20110,0.007691735
20111,0.053505754
20112,0.022697308
20113,0.065891818
20114,0.402485887
20115,0.062382449
20116,0.422046287
20117,0.0081879
20118,0.073074469
20119,0.316786028
20120,0.046293072
20121,0.033617159
20122,0.073091065
20123,0.023511816
20124,0.125376517
20125,0.014977824
20126,0.030265676
20127,0.115027977
20128,0.025150388
20129,0.037048299
20130,0.022039565
20131,0.032479335
20132,0.034436313
20133,0.012133372
20134,0.007971729
20135,0.009158938
20136,0.008733146
20137,0.012166309
20138,0.038463367
20139,0.022274135
20140,0.549675878
20141,0.006714706
20142,0.201716441
20143,0.010931549
20144,0.030990075
20145,0.019409618
20146,0.007392889
20147,0.105466565
20148,0.019010503
20149,0.009403471
20150,0.021079109
20151,0.027753429
20152,0.030986059
20153,0.013569499
20154,0.014782447
20155,0.012232501
20156,0.018612266
20157,0.008411025
20158,0.070099919
20159,0.18125948
20160,0.313330008
20161,0.12715131
20162,0.581821889
20163,0.010718202
20164,0.068140272
20165,0.017646505
20166,0.02084798
20167,0.08289631
20168,0.056983957
20169,0.007617252
20170,0.012802806
20171,0.039072466
20172,0.061384245
20173,0.041998955
20174,0.039808533
20175,0.022531582
20176,0.028708467
20177,0.053278039
20178,0.040772584
20179,0.018530861
20180,0.008006314
20181,0.018301679
20182,0.007710151
20183,0.010568745
20184,0.030143757
20185,0.02515764
20186,0.009486905
20187,0.04181411
20188,0.01497926
20189,0.010912728
20190,0.044881945
20191,0.016629341
20192,0.008890503
20193,0.107431296
20194,0.006825087
20195,0.011390806
20196,0.200571738
20197,0.039667054
20198,0.018980556
20199,0.160849554
20200,0.030242069
20201,0.014199908
20202,0.051138334
20203,0.015533276
20204,0.080772499
20205,0.016053881
20206,0.029218881
20207,0.364828425
20208,0.076730076
20209,0.042037562
20210,0.071071841
20211,0.008080858
20212,0.004578423
20213,0.031286324
20214,0.026935487
20215,0.005900004
20216,0.10386076
20217,0.010241466
20218,0.053102751
20219,0.0155534
20220,0.064973608
20221,0.0139427
20222,0.009526826
20223,0.073868746
20224,0.013649714
20225,0.029157434
20226,0.056934049
20227,0.527238979
20228,0.005909524
20229,0.055914639
20230,0.016013401
20231,0.006632523
20232,0.006010708
20233,0.011275895
20234,0.02534413
20235,0.025878416
20236,0.032939893
20237,0.05866714
20238,0.366087435
20239,0.031326215
20240,0.008940534
20241,0.034171754
20242,0.008400041
20243,0.07219925
20244,0.051070687
20245,0.014394234
20246,0.052733379
20247,0.015041567
20248,0.01572813
20249,0.017482675
20250,0.008940534
20251,0.011849411
20252,0.011472564
20253,0.407584143
20254,0.51001453
20255,0.009649434
20256,0.013174072
20257,0.014338718
20258,0.011054148
20259,0.012501483
20260,0.06396644
20261,0.016795072
20262,0.011375462
20263,0.026819948
20264,0.04880176
20265,0.052466347
20266,0.008049243
20267,0.009754865
20268,0.007135859
20269,0.014046919
20270,0.089552621
20271,0.14897036
20272,0.008158273
20273,0.069001918
20274,0.007531183
20275,0.008485943
20276,0.01100926
20277,0.066706555
20278,0.298745813
20279,0.006520642
20280,0.029738491
20281,0.130817941
20282,0.013848879
20283,0.007406771
20284,0.346043415
20285,0.073044793
20286,0.558990454
20287,0.022070342
20288,0.01088183
20289,0.364600827
20290,0.634459134
20291,0.723140975
20292,0.009793598
20293,0.010586567
20294,0.041549599
20295,0.022713874
20296,0.070762164
20297,0.072721638
20298,0.174862234
20299,0.042449268
20300,0.01249292
20301,0.027014725
20302,0.008570599
20303,0.020985104
20304,0.013588723
20305,0.005670325
20306,0.007733686
20307,0.0948213
20308,0.071713203
20309,0.012247833
20310,0.14736284
20311,0.009675846
20312,0.006537113
20313,0.043767199
20314,0.259835891
20315,0.0912333
20316,0.100070118
20317,0.00988168
20318,0.008149225
20319,0.049911933
20320,0.024993327
20321,0.117914856
20322,0.046298515
20323,0.069886734
20324,0.032018788
20325,0.010885176
20326,0.458835183
20327,0.006216482
20328,0.058113016
20329,0.125416091
20330,0.039132148
20331,0.173135192
20332,0.009070222
20333,0.064169376
20334,0.014955354
20335,0.174743419
20336,0.793389895
20337,0.022012979
20338,0.039664547
20339,0.00711436
20340,0.067802778
20341,0.0144745
20342,0.014692881
20343,0.011633369
20344,0.01873434
20345,0.082200221
20346,0.040921194
20347,0.252306599
20348,0.043781554
20349,0.010572908
20350,0.055228156
20351,0.007718406
20352,0.035506241
20353,0.070768178
20354,0.424088253
20355,0.032839761
20356,0.024463451
20357,0.159778241
20358,0.022239892
20359,0.009346987
20360,0.02993354
20361,0.008966335
20362,0.104606231
20363,0.009897367
20364,0.035555078
20365,0.00874137
20366,0.063647087
20367,0.048694001
20368,0.08066761
20369,0.033040074
20370,0.094207834
20371,0.017046745
20372,0.014689393
20373,0.075618026
20374,0.011327596
20375,0.009607699
20376,0.049870352
20377,0.0352501
20378,0.093958269
20379,0.052792262
20380,0.016602231
20381,0.033830852
20382,0.018184961
20383,0.012272138
20384,0.009602158
20385,0.006612237
20386,0.02143421
20387,0.026002156
20388,0.240427611
20389,0.077485091
20390,0.027169492
20391,0.007008703
20392,0.021558101
20393,0.052141572
20394,0.034982602
20395,0.089453663
20396,0.500310248
20397,0.009582367
20398,0.1040622
20399,0.012403411
20400,0.007780267
20401,0.359775802
20402,0.007382986
20403,0.017103557
20404,0.0902798
20405,0.080837761
20406,0.01086732
20407,0.367014468
20408,0.083355486
20409,0.01268887
20410,0.011565883
20411,0.028659107
20412,0.006539525
20413,0.041092347
20414,0.351167644
20415,0.081004351
20416,0.009327695
20417,0.01015083
20418,0.013031264
20419,0.012020684
20420,0.010586567
20421,0.01285299
20422,0.011508284
20423,0.052615283
20424,0.017939362
20425,0.014327394
20426,0.01675223
20427,0.027602188
20428,0.279710088
20429,0.006938443
20430,0.290903682
20431,0.010099901
20432,0.009358679
20433,0.019972675
20434,0.013466934
20435,0.010775979
20436,0.011455027
20437,0.086130335
20438,0.0093024
20439,0.008683499
20440,0.01788773
20441,0.013204436
20442,0.013044418
20443,0.014309891
20444,0.0781857
20445,0.007925129
20446,0.077947598
20447,0.144634449
20448,0.023717478
20449,0.059009143
20450,0.011742959
20451,0.221948431
20452,0.009163178
20453,0.04469813
20454,0.093203782
20455,0.04840319
20456,0.013703984
20457,0.05103245
20458,0.045918708
20459,0.067663666
20460,0.055417535
20461,0.014875848
20462,0.010629902
20463,0.109252779
20464,0.007205432
20465,0.225549117
20466,0.009687706
20467,0.018082326
20468,0.008705093
20469,0.006537113
20470,0.204178228
20471,0.007167053
20472,0.012388849
20473,0.00723278
20474,0.099520293
20475,0.022183701
20476,0.077996966
20477,0.009660473
20478,0.02829298
20479,0.00772376
20480,0.018744319
20481,0.047595559
20482,0.006941692
20483,0.027277211
20484,0.06086627
20485,0.300380468
